trial_id,original_trial_id,start,end,movement_onset,movement_end,target_x,target_y,maze_condition,split,n_bins,terminal_remainder_seconds
960,1559,10699.60184145806,10703.101708124726,10701.33384145806,10701.67384145806,-9,110,19,0,69,0.04986666666700312
961,1560,10708.84694145806,10713.236941458059,10711.048941458059,10711.663941458059,-13,111,12,0,87,0.03999999999941739
962,1562,10718.956841458059,10722.601774791392,10720.508841458059,10721.078841458058,125,-18,8,1,72,0.044933333333028624
963,1563,10726.102108124725,10730.171808124725,10728.039108124725,10728.639108124726,-13,111,11,0,81,0.01970000000001182
964,1564,10730.891841458058,10734.501674791392,10732.65384145806,10733.03884145806,-144,-52,4,0,72,0.009833333333881367
965,1566,10740.121808124726,10744.171674791392,10742.343808124726,10742.718808124726,-115,-100,16,0,80,0.049866666666275705
966,1570,10760.431941458059,10764.50194145806,10762.448941458058,10762.948941458058,-9,110,21,0,81,0.02000000000152813
967,1572,10770.166808124726,10774.126641458059,10772.278808124725,10772.683808124726,-9,110,19,1,79,0.009833333332426086
968,1573,10774.861908124725,10778.376908124726,10776.303908124724,10776.798908124725,136,87,15,1,70,0.015000000001236913
969,1575,10784.351808124726,10788.596774791393,10786.553808124725,10787.058808124726,114,91,2,0,84,0.044966666667096256
970,1576,10789.501774791392,10793.501774791392,10791.398774791392,10791.953774791391,-144,-52,5,0,80,0.0
971,1577,10794.331774791393,10798.812208124726,10796.663774791394,10797.218774791394,125,-18,8,0,89,0.030433333332257284
972,1578,10799.676774791393,10803.596608124726,10801.803774791393,10802.163774791392,114,91,1,0,78,0.019833333333371783
973,1579,10804.341808124726,10808.617408124726,10806.318808124726,10806.898808124726,-136,-23,26,0,85,0.025600000000849832
974,1580,10809.431874791393,10813.797608124725,10811.478874791394,10812.008874791392,-136,-23,27,2,87,0.015733333332172528
975,1582,10819.40174145806,10823.486774791392,10821.43874145806,10821.95874145806,-9,110,20,1,81,0.035033333332830985
976,1584,10828.976874791391,10832.436874791392,10830.408874791392,10830.908874791392,-9,110,21,0,69,0.010000000000945697
977,1588,10911.131708124725,10915.051574791392,10913.193708124725,10913.613708124725,121,-76,22,0,78,0.019866666667075705
978,1590,10923.556974791392,10927.376574791393,10925.543974791392,10925.923974791393,136,87,13,0,76,0.019600000000718598
979,1591,10928.361708124725,10931.471608124726,10929.618708124724,10930.023708124725,-136,-23,25,0,62,0.009900000001289211
980,1594,10979.036674791392,10982.73654145806,10980.908674791392,10981.303674791392,-144,-52,4,1,73,0.04986666666773054
981,1595,10983.791774791393,10987.551808124725,10985.303774791393,10985.983774791392,-13,111,12,0,75,0.010033333332103211
982,1596,10988.576774791392,10992.111774791392,10989.898774791392,10990.508774791393,125,-18,9,0,70,0.03499999999985448
983,1597,10995.487008124725,10999.706808124727,10997.534008124725,10998.159008124725,-13,111,12,0,84,0.019800000002578422
984,1598,11000.776808124727,11004.956774791393,11002.793808124727,11003.333808124728,-144,-52,6,0,83,0.02996666666658676
985,1599,11005.891774791391,11009.646774791392,11007.60377479139,11008.053774791391,114,91,3,2,75,0.005000000001018634
986,1600,11010.646674791393,11014.376441458058,11012.533674791393,11012.928674791392,-136,-23,25,0,74,0.0297666666654548
987,1601,11018.666674791391,11022.816674791393,11020.773674791391,11021.28867479139,121,-76,23,0,83,1.4548362514688051e-12
988,1602,11023.86164145806,11027.55164145806,11025.58864145806,11026.02364145806,136,87,14,0,73,0.04000000000050896
989,1604,11037.917041458059,11041.08174145806,11039.089041458059,11039.524041458058,114,91,3,0,63,0.01470000000117544
990,1605,11044.371908124725,11048.346474791393,11046.533908124726,11046.923908124725,125,-18,7,0,79,0.0245666666676696
991,1607,11054.666774791393,11058.126774791392,11055.973774791393,11056.528774791392,121,-76,24,2,69,0.009999999999126707
992,1609,11064.581774791393,11068.441774791392,11066.363774791393,11066.873774791393,121,-76,24,2,77,0.009999999998762998
993,1613,11086.536608124727,11090.716641458059,11088.678608124726,11089.208608124727,136,87,14,0,83,0.030033333332175616
994,1614,11091.746808124726,11095.861741458059,11093.768808124727,11094.278808124725,136,87,15,0,82,0.014933333332373344
995,1615,11096.836608124726,11100.66204145806,11098.543608124726,11099.063608124727,125,-18,8,2,76,0.02543333333342135
996,1617,11106.311608124724,11109.766608124726,11107.643608124725,11108.258608124725,-13,111,11,0,69,0.005000000001746052
997,1621,11131.496841458058,11135.456608124725,11133.408841458058,11133.913841458058,121,-76,23,0,79,0.009766666666837232
998,1623,11141.371608124726,11145.20644145806,11143.403608124725,11143.763608124726,-13,111,10,0,76,0.03483333333424499
999,1624,11146.02674145806,11150.331674791392,11148.33374145806,11148.78874145806,114,91,3,0,86,0.004933333332883372
1000,1625,11151.281708124727,11155.707241458058,11153.468708124727,11154.018708124726,125,-18,9,0,88,0.025533333331258845
1001,1626,11156.516574791392,11160.566441458059,11158.743574791393,11159.108574791393,-115,-100,16,0,80,0.049866666666275705
1002,1627,11161.461574791392,11165.706574791391,11163.588574791393,11164.208574791392,-13,111,11,0,84,0.04499999999898119
1003,1629,11174.276574791393,11177.446541458059,11175.508574791393,11175.933574791392,136,87,14,1,63,0.019966666666368482
1004,1630,11178.361574791394,11182.667208124727,11180.448574791393,11180.993574791393,-115,-100,17,1,86,0.005633333333389778
1005,1632,11189.201674791391,11192.92734145806,11190.713674791392,11191.213674791392,-115,-100,18,0,74,0.025666666668985094
1006,1640,11240.95154145806,11244.927141458058,11242.76854145806,11243.28354145806,-115,-100,17,0,79,0.02559999999793927
1007,1641,11245.79654145806,11249.566941458059,11247.34354145806,11247.95854145806,125,-18,8,0,75,0.020399999999426655
1008,1642,11252.991874791393,11257.147274791392,11254.923874791393,11255.418874791392,-115,-100,18,0,83,0.005399999999644578
1009,1643,11258.061641458058,11262.456608124725,11260.293641458058,11260.798641458057,-144,-52,6,0,87,0.0449666666667321
1010,1644,11263.306641458059,11267.751608124727,11265.43364145806,11266.168641458058,136,87,15,0,88,0.044966666667823674
1011,1646,11277.581508124726,11280.861308124726,11279.083508124726,11279.413508124726,-136,-23,25,0,65,0.029800000000250293
1012,1647,11281.94164145806,11285.882241458059,11283.67364145806,11284.15864145806,-115,-100,18,0,78,0.0405999999999036
1013,1649,11292.58664145806,11296.721641458058,11294.653641458059,11295.13864145806,-9,110,21,0,82,0.034999999998398756
1014,1651,11303.136608124725,11307.441608124725,11305.313608124725,11305.818608124726,121,-76,24,0,86,0.005000000000291216
1015,1652,11308.186508124727,11312.33154145806,11310.263508124726,11310.788508124728,121,-76,23,0,82,0.04503333333232096
1016,1655,11322.996474791393,11326.831341458059,11324.973474791394,11325.388474791393,125,-18,7,0,76,0.03486666666612992
1017,1656,11327.661474791392,11331.35134145806,11329.548474791392,11329.898474791391,136,87,13,0,73,0.03986666666751226
1018,1657,11332.201508124726,11335.831274791391,11334.008508124727,11334.393508124725,-136,-23,25,1,72,0.02976666666509109
1019,1658,11336.701474791393,11340.536308124727,11338.758474791393,11339.098474791394,-144,-52,4,0,76,0.03483333333424499
1020,1662,11357.826508124726,11361.616308124725,11359.838508124727,11360.173508124726,-13,111,10,0,75,0.03979999999864958
1021,1665,11375.411474791392,11379.116308124725,11377.338474791391,11377.668474791391,-115,-100,16,0,74,0.004833333333226442
1022,1667,11385.85144145806,11389.616308124725,11387.748441458061,11388.15344145806,121,-76,22,1,75,0.014866666664602235
1023,1668,11396.236674791391,11399.846874791392,11397.648674791391,11398.22367479139,125,-18,8,0,72,0.010200000000986531
1024,1669,11400.791608124726,11404.86654145806,11402.868608124725,11403.298608124725,114,91,3,0,81,0.02493333333331993
1025,1670,11405.80144145806,11409.99144145806,11408.038441458059,11408.48344145806,114,91,2,0,83,0.04000000000050896
1026,1671,11410.806441458059,11414.441274791392,11412.668441458058,11412.98844145806,-9,110,19,0,72,0.03483333333351757
1027,1673,11425.231474791392,11429.66204145806,11427.508474791392,11428.028474791392,-115,-100,17,0,88,0.03056666666780039
1028,1674,11430.636541458058,11435.051541458059,11432.843541458058,11433.478541458058,-13,111,12,0,88,0.01500000000087276
1029,1675,11435.81144145806,11439.506408124726,11437.513441458059,11437.97344145806,136,87,14,0,73,0.044966666666004684
1030,1677,11450.101641458059,11454.331274791391,11452.48864145806,11452.893641458058,-136,-23,25,0,84,0.0296333333324581
1031,1678,11455.261474791392,11459.206841458059,11457.043474791391,11457.578474791391,125,-18,8,0,78,0.04536666666681377
1032,1681,11469.176541458059,11473.191541458058,11471.043541458059,11471.65354145806,-9,110,21,0,80,0.014999999999417923
1033,1683,11479.881508124727,11484.28704145806,11482.063508124727,11482.603508124726,125,-18,9,0,88,0.005533333332641277
1034,1684,11485.121408124725,11489.036374791393,11486.978408124725,11487.488408124726,-144,-52,5,2,78,0.014966666667168838
1035,1685,11489.856408124726,11494.366374791392,11492.233408124726,11492.863408124726,-13,111,11,2,90,0.009966666666514357
1036,1686,11495.076408124725,11498.581241458058,11496.808408124725,11497.133408124726,-9,110,19,0,70,0.0048333333324990235
1037,1687,11499.361408124725,11503.381408124726,11501.323408124725,11501.788408124725,-9,110,20,0,80,0.020000000000436557
1038,1689,11513.526641458058,11516.66124145806,11514.853641458058,11515.228641458058,-115,-100,16,0,62,0.03460000000122809
1039,1690,11517.696508124725,11521.366474791394,11519.258508124725,11519.783508124725,-144,-52,6,0,73,0.01996666666818747
1040,1694,11537.971374791392,11541.677008124727,11539.398374791392,11539.963374791392,-136,-23,26,0,74,0.005633333334844615
1041,1695,11542.486374791391,11546.447074791393,11544.173374791391,11544.698374791391,-136,-23,26,0,79,0.010700000001452104
1042,1699,11568.531608124726,11572.301208124725,11570.513608124726,11570.848608124725,114,91,1,2,75,0.01959999999962747
1043,1703,11590.901474791393,11595.192108124726,11592.883474791393,11593.398474791393,-136,-23,27,0,85,0.04063333333215269
1044,1705,11601.92634145806,11606.006974791391,11603.79834145806,11604.28334145806,-136,-23,26,0,81,0.03063333333120699
1045,1706,11606.786441458058,11610.911974791394,11608.648441458057,11609.168441458058,125,-18,9,0,82,0.025533333335624242
1046,1708,11618.89634145806,11622.816808124726,11620.678341458059,11621.188341458059,-115,-100,17,0,78,0.020466666666470346
1047,1711,11641.14134145806,11645.241308124725,11643.09834145806,11643.71334145806,-13,111,11,0,81,0.049966666664841064
1048,1712,11645.996474791393,11650.066408124727,11648.053474791393,11648.503474791392,114,91,3,2,81,0.019933333334120285
1049,1713,11653.14164145806,11656.931441458059,11654.85364145806,11655.32364145806,136,87,15,1,75,0.03979999999864958
1050,1714,11657.866308124725,11661.836108124726,11659.958308124726,11660.373308124725,-136,-23,25,0,79,0.019800000000759432
1051,1715,11664.686674791392,11668.521408124725,11666.398674791391,11666.928674791392,136,87,15,0,76,0.03473333333313322
1052,1716,11669.311341458058,11673.446141458058,11671.548341458058,11671.968341458058,125,-18,7,0,82,0.0347999999998132
1053,1717,11674.271441458059,11678.697074791393,11676.348441458058,11676.933441458059,-136,-23,27,1,88,0.0256333333341896
1054,1722,11706.006274791393,11709.711908124726,11707.548274791392,11707.993274791392,-136,-23,26,0,74,0.005633333333025625
1055,1723,11710.521308124726,11714.576308124726,11712.478308124726,11713.033308124726,121,-76,23,0,81,0.005000000000291216
1056,1724,11715.556308124726,11719.741674791392,11717.608308124725,11718.138308124726,125,-18,8,0,83,0.03536666666659549
1057,1727,11733.826674791391,11738.136374791393,11736.02867479139,11736.533674791392,-144,-52,6,2,86,0.00970000000161253
1058,1730,11750.926408124726,11754.286374791393,11752.278408124726,11752.748408124726,121,-76,24,0,67,0.009966666666878066
1059,1731,11755.086274791392,11758.53604145806,11756.758274791393,11757.153274791392,-136,-23,25,0,68,0.049766666666618775
1060,1732,11759.426274791393,11762.756108124726,11760.953274791393,11761.308274791392,114,91,1,1,66,0.029833333333226353
1061,1733,11769.506274791393,11772.726108124727,11770.958274791392,11771.298274791392,-9,110,19,0,64,0.019833333334463354
1062,1734,11773.541374791392,11776.976374791393,11774.833374791391,11775.378374791391,121,-76,24,0,68,0.03500000000130932
1063,1735,11777.77124145806,11781.536074791393,11779.793241458061,11780.09824145806,-13,111,10,2,75,0.014833333332717302
1064,1738,11793.001274791393,11797.006241458059,11795.008274791393,11795.483274791393,-144,-52,5,1,80,0.0049666666654957226
1065,1740,11803.691374791393,11807.661341458059,11805.488374791394,11806.078374791394,-13,111,12,1,79,0.019966666665641064
1066,1742,11814.396208124726,11817.601108124727,11815.828208124727,11816.173208124726,114,91,1,1,64,0.004900000000634286
1067,1743,11818.531241458059,11822.211108124726,11820.388241458058,11820.753241458058,-115,-100,16,0,73,0.029866666667293984
1068,1744,11826.831241458058,11830.241008124725,11828.428241458058,11828.818241458057,-144,-52,4,0,68,0.00976666666756465
1069,1746,11838.91124145806,11842.726674791393,11840.61824145806,11841.09824145806,-115,-100,17,0,76,0.01543333333320307
1070,1747,11843.651341458059,11847.696308124727,11845.508341458059,11846.143341458059,-13,111,12,0,80,0.04496666666818783
1071,1748,11851.861208124727,11855.946074791393,11854.138208124727,11854.483208124726,114,91,1,0,81,0.034866666666130364
1072,1749,11860.356208124726,11864.116041458059,11862.298208124725,11862.663208124726,-115,-100,16,1,75,0.009833333333517658
1073,1750,11864.926208124725,11868.916074791392,11867.078208124725,11867.488208124725,121,-76,22,1,79,0.039866666666784845
1074,1752,11877.961174791391,11881.49604145806,11879.70817479139,11880.068174791391,114,91,1,2,70,0.03486666666867677
1075,1754,11887.801208124725,11891.366041458059,11889.533208124725,11889.908208124725,-115,-100,16,0,71,0.01483333333380843
1076,1755,11892.35624145806,11896.291174791393,11894.273241458059,11894.748241458059,136,87,14,0,78,0.03493333333390147
1077,1756,11897.151308124725,11900.411308124727,11898.303308124725,11898.833308124726,121,-76,24,0,65,0.010000000002037268
1078,1757,11901.321208124726,11905.50684145806,11903.298208124726,11903.858208124726,-115,-100,17,0,83,0.03563333333440788
1079,1758,11906.316308124726,11910.281974791393,11908.053308124725,11908.523308124726,-115,-100,18,2,79,0.015666666666947826
1080,1759,11911.161308124727,11915.226308124726,11913.088308124727,11913.633308124727,121,-76,24,0,81,0.014999999998690505
1081,1760,11916.121174791391,11920.176174791392,11918.113174791391,11918.648174791391,-9,110,20,0,81,0.005000000000291216
1082,1761,11928.166174791393,11932.571141458058,11930.548174791393,11931.043174791394,136,87,14,0,88,0.004966666665131569
1083,1762,11933.391208124725,11937.25614145806,11935.293208124725,11935.783208124725,114,91,2,0,77,0.014933333334192778
1084,1763,11938.151308124725,11942.416308124726,11940.318308124724,11940.833308124726,-9,110,21,0,85,0.015000000001236913
1085,1764,11943.166274791392,11946.836274791392,11944.688274791393,11945.238274791393,-144,-52,6,2,73,0.020000000000072404
1086,1766,11952.291208124727,11955.896008124726,11954.103208124727,11954.438208124728,-9,110,19,0,72,0.0047999999991588105
1087,1767,11962.306141458059,11966.041008124725,11964.208141458059,11964.598141458058,136,87,13,0,74,0.03486666666576621
1088,1770,11977.076274791392,11980.446274791393,11978.228274791392,11978.888274791392,-9,110,21,0,67,0.020000000000800267
1089,1771,11984.556274791394,11988.74124145806,11986.673274791394,11987.178274791393,114,91,3,0,83,0.034966666665786406
1090,1773,11995.231274791393,11999.041241458059,11996.943274791392,11997.438274791393,-144,-52,6,1,76,0.009966666665786494
1091,1774,12001.996408124727,12005.990974791392,12004.183408124727,12004.553408124728,-136,-23,25,0,79,0.04456666666446818
1092,1775,12006.81114145806,12010.946141458058,12008.81814145806,12009.45314145806,-13,111,11,0,82,0.034999999998398756
1093,1776,12011.871274791392,12015.756874791394,12013.423274791392,12013.983274791392,-115,-100,18,0,77,0.03560000000143182
1094,1779,12063.931208124726,12067.806208124726,12065.693208124727,12066.203208124727,125,-18,9,0,77,0.02499999999999991
1095,1781,12074.226108124727,12078.306074791391,12076.268108124726,12076.768108124726,-144,-52,5,0,81,0.029966666664404507
1096,1783,12082.901474791393,12086.711241458059,12084.603474791393,12085.153474791394,-13,111,12,0,76,0.009766666665381951
1097,1785,12092.52624145806,12096.976208124725,12094.79324145806,12095.40324145806,121,-76,24,0,88,0.04996666666520433
1098,1786,12097.896108124725,12101.68094145806,12099.828108124726,12100.228108124726,-13,111,10,0,75,0.03483333333497285
1099,1787,12105.381308124724,12109.116074791393,12106.998308124725,12107.623308124725,-13,111,11,0,74,0.03476666666829242
1100,1789,12119.756074791392,12123.011108124727,12120.983074791393,12121.493074791391,-9,110,20,0,65,0.005033333334722556
1101,1790,12123.741074791393,12127.885941458058,12126.088074791393,12126.438074791393,114,91,1,0,82,0.044866666665620336
1102,1792,12136.171074791393,12140.350941458059,12138.538074791393,12138.898074791394,-115,-100,16,0,83,0.029866666665474995
1103,1796,12159.006041458058,12162.636474791392,12160.468041458058,12161.023041458058,125,-18,8,0,72,0.030433333333712564
1104,1797,12163.426208124725,12167.401174791394,12165.358208124726,12165.803208124726,136,87,15,0,79,0.024966666668478688
1105,1800,12178.801074791392,12182.445908124726,12180.618074791391,12180.998074791392,136,87,13,0,72,0.04483333333373585
1106,1801,12183.356041458059,12187.821041458059,12185.61804145806,12186.238041458058,136,87,14,0,89,0.015000000000145342
1107,1803,12192.776041458059,12196.321674791392,12194.15304145806,12194.658041458059,-115,-100,17,0,70,0.04563333333317132
1108,1804,12197.13604145806,12201.28104145806,12199.31304145806,12199.77304145806,114,91,2,2,82,0.045000000000436025
1109,1805,12204.516274791393,12208.45164145806,12206.188274791393,12206.793274791393,136,87,14,0,78,0.03536666666659549
1110,1806,12211.85104145806,12215.245874791392,12213.44804145806,12213.79804145806,-144,-52,4,0,67,0.04483333333191686
1111,1808,12222.271041458058,12226.291041458058,12224.238041458058,12224.753041458058,121,-76,23,0,80,0.020000000000436557
1112,1809,12227.13604145806,12230.416008124725,12228.31804145806,12228.91304145806,-13,111,11,0,65,0.029966666665131925
1113,1812,12240.551141458058,12244.696141458058,12242.663141458057,12243.123141458058,-9,110,21,0,82,0.045000000000436025
1114,1813,12248.701041458058,12252.966008124726,12250.953041458059,12251.428041458059,-9,110,20,0,85,0.01496666666753299
1115,1815,12258.516008124727,12262.305874791393,12260.443008124726,12260.853008124726,125,-18,7,2,75,0.039866666666057426
1116,1816,12263.25104145806,12267.556408124725,12265.338041458059,12265.953041458059,125,-18,8,0,86,0.005366666665577391
1117,1817,12268.38114145806,12272.906841458058,12270.55814145806,12271.11314145806,-136,-23,27,0,90,0.02569999999832362
1118,1819,12292.93614145806,12296.431741458058,12294.22314145806,12294.69814145806,-115,-100,18,0,69,0.04559999999837583
1119,1820,12297.241008124725,12300.715774791392,12298.833008124726,12299.263008124726,-144,-52,4,0,69,0.024766666666255155
1120,1822,12307.146108124725,12311.33614145806,12309.218108124725,12309.728108124726,-9,110,21,0,83,0.040033333334212884
1121,1824,12317.331008124725,12321.195841458059,12319.423008124726,12319.763008124726,-9,110,19,0,77,0.014833333333081011
1122,1827,12335.895974791392,12339.585808124726,12337.737974791393,12338.127974791392,121,-76,22,0,73,0.03983333333380834
1123,1830,12350.125974791394,12354.591674791393,12352.297974791394,12352.862974791393,-136,-23,26,0,89,0.01569999999883276
1124,1837,12423.01604145806,12426.311041458059,12424.25304145806,12424.75304145806,-9,110,21,0,65,0.04499999999825377
1125,1838,12429.601274791392,12434.011641458059,12431.718274791392,12432.253274791392,-115,-100,18,1,88,0.01036666666695929
1126,1841,12445.041041458058,12448.886008124726,12446.693041458058,12447.328041458059,-13,111,12,0,76,0.044966666667459965
1127,1842,12449.640908124726,12453.726574791392,12451.517908124726,12452.062908124726,-115,-100,17,0,81,0.03566666666592955
1128,1844,12461.041041458058,12465.681574791393,12463.463041458059,12463.983041458057,125,-18,9,0,92,0.040533333335042165
1129,1845,12466.47604145806,12470.101008124726,12468.043041458059,12468.553041458059,114,91,3,1,72,0.02496666666629599
1130,1846,12470.835874791392,12473.915741458059,12472.127874791391,12472.472874791392,114,91,1,0,61,0.029866666666930275
1131,1848,12485.505874791394,12489.37074145806,12487.537874791393,12487.927874791394,-115,-100,16,0,77,0.014866666666784933
1132,1852,12506.630874791394,12510.965874791393,12508.932874791393,12509.407874791394,-144,-52,5,0,86,0.03499999999912706
1133,1853,12511.846008124725,12516.261008124726,12514.068008124725,12514.693008124725,-13,111,12,0,88,0.01500000000087276
1134,1857,12538.670874791393,12542.855874791392,12540.782874791392,12541.317874791393,121,-76,23,0,83,0.03499999999949033
1135,1862,12568.390974791393,12572.751674791392,12570.497974791393,12570.997974791393,-136,-23,27,0,87,0.010699999999268961
1136,1865,12586.195974791393,12590.666574791392,12588.457974791394,12588.937974791394,-115,-100,18,0,89,0.020599999998739627
1137,1866,12591.461008124727,12595.105974791393,12593.043008124727,12593.528008124726,-9,110,21,0,72,0.04496666666673255
1138,1871,12615.36584145806,12618.370674791393,12616.57284145806,12616.92784145806,114,91,1,0,60,0.0048333333324990235
1139,1873,12670.38604145806,12673.885808124727,12671.72804145806,12672.35304145806,-13,111,11,0,69,0.049766666667710346
1140,1875,12679.735774791392,12683.295641458059,12681.557774791392,12681.862774791392,-13,111,10,0,71,0.009866666666493717
1141,1878,12694.580774791393,12698.840774791392,12696.697774791393,12697.317774791392,-13,111,11,0,85,0.00999999999839929
1142,1880,12707.085908124725,12710.355874791392,12708.347908124726,12708.792908124726,114,91,3,0,65,0.019966666666732635
1143,1881,12711.045808124727,12714.825608124725,12712.967808124728,12713.377808124727,-144,-52,4,2,75,0.029799999998431304
1144,1882,12715.615774791393,12719.75564145806,12717.962774791393,12718.297774791394,-9,110,19,0,82,0.03986666666642069
1145,1883,12720.550774791393,12724.796374791393,12722.602774791392,12723.157774791393,-115,-100,17,0,84,0.04560000000019482
1146,1884,12725.625874791393,12729.795908124725,12727.657874791392,12728.197874791393,121,-76,24,1,83,0.020033333331957337
1147,1886,12735.730774791393,12739.450608124725,12737.607774791393,12738.017774791393,125,-18,7,0,74,0.019833333332644365
1148,1888,12745.430908124727,12749.045908124725,12746.957908124727,12747.477908124727,-9,110,21,0,72,0.014999999997962643
1149,1889,12749.755741458059,12753.730608124726,12751.887741458058,12752.292741458059,125,-18,7,0,79,0.02486666666736692
1150,1890,12754.610774791392,12758.810741458059,12756.787774791392,12757.247774791393,136,87,14,0,83,0.04996666666702332
1151,1891,12759.600874791393,12763.120874791392,12761.042874791392,12761.532874791394,-9,110,21,0,70,0.019999999998617568
1152,1892,12763.810874791394,12768.295874791393,12766.192874791393,12766.697874791394,-9,110,21,0,89,0.03499999999876291
1153,1893,12776.44074145806,12780.185574791392,12778.37274145806,12778.73274145806,-136,-23,25,0,74,0.04483333333228057
1154,1894,12781.010874791393,12785.605841458058,12783.287874791393,12784.032874791394,-144,-52,6,0,91,0.04496666666564142
1155,1895,12787.711074791392,12791.826374791392,12789.598074791393,12790.143074791393,125,-18,9,0,82,0.015299999999478509
1156,1896,12792.58574145806,12796.420574791393,12794.57274145806,12794.99274145806,121,-76,22,0,76,0.034833333332426
1157,1897,12797.255741458059,12801.340741458058,12799.292741458059,12799.832741458058,-9,110,20,0,81,0.03499999999912706
1158,1898,12802.185741458059,12805.840574791393,12804.00774145806,12804.40274145806,114,91,1,0,73,0.00483333333395386
1159,1899,12819.685741458059,12823.761141458059,12821.647741458059,12822.15274145806,125,-18,8,0,81,0.02539999999971787
1160,1900,12827.021074791392,12831.20084145806,12829.09807479139,12829.618074791391,136,87,15,0,83,0.029766666668001207
1161,1901,12832.045708124726,12835.885708124726,12833.947708124726,12834.382708124725,114,91,2,0,76,0.04000000000014525
1162,1904,12846.170841458059,12849.780874791391,12847.657841458058,12848.20784145806,121,-76,24,0,72,0.01003333333246692
1163,1906,12858.060708124725,12861.230541458059,12859.387708124725,12859.772708124725,121,-76,22,0,63,0.019833333333371783
1164,1908,12867.750708124726,12871.390541458059,12869.587708124725,12869.942708124725,136,87,13,0,72,0.03983333333271721
1165,1910,12880.300708124727,12884.46554145806,12882.572708124728,12883.007708124727,136,87,13,0,83,0.014833333332353149
1166,1912,12893.71094145806,12898.26634145806,12896.05294145806,12896.56294145806,-136,-23,26,0,91,0.005400000001100302
1167,1915,12911.870841458058,12915.855808124725,12913.812841458057,12914.267841458059,114,91,3,0,79,0.03496666666687798
1168,1917,12924.985674791393,12928.876108124725,12926.702674791393,12927.232674791392,-115,-100,17,0,77,0.040433333332111854
1169,1918,12929.755774791392,12934.000774791391,12931.932774791392,12932.422774791392,136,87,15,2,84,0.04499999999898119
1170,1921,12947.025641458058,12950.53064145806,12948.567641458058,12949.032641458058,114,91,2,0,70,0.005000000001018634
1171,1922,12951.41564145806,12954.96554145806,12953.152641458058,12953.53264145806,136,87,13,1,70,0.04989999999997963
1172,1923,12957.896041458058,12961.625774791391,12959.543041458059,12960.048041458058,-9,110,21,0,74,0.029733333333569867
1173,1924,12962.62564145806,12966.245441458059,12964.432641458061,12964.78764145806,-144,-52,4,0,72,0.019799999998576734
1174,1925,12967.005774791392,12971.215774791392,12969.112774791392,12969.637774791392,-9,110,21,0,84,0.009999999999126707
1175,1927,12979.685874791394,12983.87564145806,12981.722874791394,12982.352874791393,-13,111,11,0,83,0.039766666666400496
1176,1928,12984.805641458059,12988.200508124726,12986.417641458058,12986.77264145806,-13,111,10,0,67,0.04486666666743977
1177,1931,12998.63064145806,13002.670474791394,13000.84764145806,13001.18764145806,-13,111,10,0,80,0.039833333334172494
1178,1933,13008.35564145806,13012.621241458059,13010.37764145806,13010.91764145806,-136,-23,26,0,85,0.015599999998812564
1179,1934,13013.40564145806,13017.140408124726,13015.33764145806,13015.722641458058,-144,-52,4,0,74,0.034766666666473434
1180,1935,13018.005741458059,13022.106408124726,13019.852741458059,13020.34774145806,-115,-100,18,0,82,0.0006666666671657495
1181,1937,13028.645641458059,13031.840474791392,13029.947641458059,13030.357641458058,136,87,13,0,63,0.044833333333007985
1182,1938,13032.63574145806,13036.391274791393,13034.17774145806,13034.69774145806,125,-18,9,0,75,0.00553333333300543
1183,1939,13037.095608124726,13040.435641458058,13038.422608124725,13038.887608124725,121,-76,23,0,66,0.040033333332030185
1184,1944,13064.370574791392,13068.390474791391,13066.522574791392,13066.927574791393,-136,-23,25,1,80,0.01989999999932479
1185,1947,13085.185574791392,13088.89044145806,13087.062574791393,13087.447574791393,-115,-100,16,1,74,0.004866666666930364
1186,1948,13089.825608124725,13093.40544145806,13091.512608124725,13091.937608124725,136,87,13,1,71,0.029833333335045342
1187,1954,13129.195808124725,13132.615574791393,13130.587808124725,13131.087808124725,-144,-52,5,0,68,0.01976666666778293
1188,1955,13133.535708124726,13137.751308124727,13135.387708124726,13135.972708124726,-136,-23,27,0,84,0.015600000001358971
1189,1956,13138.44574145806,13142.216308124727,13139.99274145806,13140.497741458059,-115,-100,18,1,75,0.020566666667946265
1190,1957,13142.925574791392,13146.09554145806,13144.087574791392,13144.577574791392,-144,-52,5,2,63,0.01996666666818747
1191,1959,13152.910574791393,13156.295574791393,13154.257574791392,13154.762574791393,-9,110,20,0,67,0.03500000000021819
1192,1960,13156.970674791392,13161.065674791393,13158.87767479139,13159.372674791392,-144,-52,6,0,81,0.04500000000116433
1193,1962,13174.080674791392,13178.646274791394,13176.347674791392,13176.867674791392,-115,-100,18,0,91,0.015600000001723124
1194,1963,13179.34554145806,13183.420408124726,13181.58754145806,13181.97754145806,136,87,13,0,81,0.024866666665912085
1195,1965,13189.84554145806,13193.360508124726,13191.38754145806,13191.867541458061,114,91,2,2,70,0.014966666665714001
1196,1967,13201.93554145806,13205.420408124726,13203.62754145806,13203.992541458061,114,91,1,0,69,0.03486666666576621
1197,1968,13206.28064145806,13210.610641458059,13208.41764145806,13208.95264145806,136,87,15,2,86,0.029999999999927418
1198,1970,13228.950741458058,13233.140474791391,13231.117741458058,13231.58774145806,-144,-52,5,1,83,0.039733333332696574
1199,1971,13236.830508124727,13240.860508124726,13238.852508124728,13239.327508124727,136,87,14,0,80,0.029999999998835847
