cell,pc,orientation,shape_pearson,raw_shape_pearson,start_shape_pearson,end_shape_pearson,window_mean_rate_score_pearson,window_mean_rate_tuning_pearson,peak_m,half_range_width_m,target_width_m,source_energy,dominant_unit,source_fraction_of_place_energy,source_time_centroid_s,unique_shape_selected
1,121,-1,0.11060600176833822,-0.11060600176833822,-0.204111000473386,0.3472115965877076,0.00765646005672825,0.13175435266441662,0.1375,0.9500000000000001,0.17500000000000002,0.004708146193173111,83,0.07652839858299615,0.6055666448208327,False
1,122,1,0.07408017179181957,0.07408017179181957,-0.32261715839310656,0.17100099999965362,0.003775548039301057,0.06280429564517226,0.8375,0.925,0.17500000000000002,0.0036299065910713035,100,0.045206797402585944,0.47037840374414586,False
1,123,-1,0.08963235600293863,-0.08963235600293863,0.006122229731679872,-0.004325056887585685,0.0018749553670822131,0.0705951460250105,0.6875,1.0,0.17500000000000002,0.0014582515163440485,2,0.016675558149086778,0.6773317184135013,False
1,124,1,0.03160521455206048,0.03160521455206048,0.08112778916470519,-0.3127609251634561,0.0003481390973398966,-0.050191098720273775,0.8125,0.8250000000000001,0.17500000000000002,0.0038239905167488653,99,0.07626519045017979,0.43599199975832614,False
1,125,1,0.13722319151776363,0.13722319151776363,0.08398426110557879,-0.06824409580151086,0.009855971626144386,0.07085702477330708,0.5625,0.8250000000000001,0.17500000000000002,0.003540591471245535,83,0.06365417956885971,0.49722931924506913,False
1,126,-1,0.14880339262076764,-0.14880339262076764,0.12414316201188111,-0.3274401826452156,0.005510293752012093,0.026909863263912658,0.5625,0.8,0.17500000000000002,0.003988870551789958,76,0.053135018548614625,0.40746059566042964,False
1,127,-1,0.33866916803568897,-0.33866916803568897,0.18328567807842297,0.15955659728261035,0.02220924339974944,0.2526494505354208,0.8125,0.9500000000000001,0.17500000000000002,0.004291625772700926,99,0.04803329249761718,0.45626680628780814,False
1,128,-1,0.1482111558902336,-0.1482111558902336,-0.0911929793457282,0.25306337506845744,0.011239361070795371,0.15863583464450856,0.9625,0.925,0.17500000000000002,0.002478352733611849,99,0.02996409525961654,0.6347262957228935,False
2,1,1,0.7694267335491608,0.7694267335491608,0.6963297240757566,0.7094984014472696,0.7757854354120234,0.8125426197819726,0.3625,0.5,0.17500000000000002,0.413363992624092,2,0.4164469825174339,0.4966788948602588,False
2,2,1,0.5790303437629809,0.5790303437629809,0.4788886876847216,0.46576786517072893,0.5582404233973476,0.5519060562013208,0.3875,0.55,0.17500000000000002,0.5708563532358967,2,0.5809661565855312,0.49375958376232504,True
2,3,1,0.13979688314409233,0.13979688314409233,0.8632603975349723,-0.8785719426494393,0.012172141168716077,0.12677850699935547,0.4375,1.0,0.17500000000000002,0.7221014616582052,2,0.7472822641269692,0.4933165220502465,False
2,4,1,0.10033681341963868,0.10033681341963868,0.25378258547631827,-0.3211948742674748,-0.005138986889280041,-0.0016006002080863598,0.6625,1.0,0.17500000000000002,0.2261747081212035,3,0.24616158871258742,0.5195177956900969,False
2,5,-1,0.32960739560094404,-0.32960739560094404,-0.7591038324074519,-0.7172828552244462,-0.02178026071522291,0.2234422862375945,0.4125,1.0,0.17500000000000002,0.500016520607824,2,0.5699874922995066,0.4715750217827972,False
2,6,-1,0.179438828356772,-0.179438828356772,-0.3305977953827086,-0.37889310749021515,-0.01400999663222068,0.1397488396628529,0.6875,0.7000000000000001,0.17500000000000002,0.31081241418850974,2,0.37904330706923095,0.5314038685592665,False
2,7,-1,0.13482098896153957,-0.13482098896153957,-0.01963740525345238,0.06617118161845019,-0.000776499238401721,0.02030162191093744,0.7375,0.775,0.17500000000000002,0.03988662194999217,3,0.058461237369249984,0.4062622679448115,False
2,8,-1,0.16170123612315931,-0.16170123612315931,0.6982286111418391,-0.6795144830007869,0.0030757835125684307,0.10855283083164738,0.4625,0.925,0.17500000000000002,0.5479034793676465,2,0.9521997641589032,0.513541956808941,False
2,9,1,0.1319934707425765,0.1319934707425765,0.2567047756125175,-0.16805569840789128,0.00024894698099274873,0.08110867691923679,0.4125,0.925,0.17500000000000002,0.05833663600189602,3,0.3140269476424292,0.575409038970068,False
2,10,-1,0.06074744490101527,-0.06074744490101527,0.1325685453741778,-0.18706436197888465,-0.001614209812283458,0.03147308020421128,0.5875,1.0,0.17500000000000002,0.048297355232689916,3,0.27278310571810127,0.555112944094559,False
2,11,-1,0.03023402644655213,-0.03023402644655213,0.0446109315691351,0.25077197359471387,6.888307730829853e-05,0.00035745453926901236,0.9375,0.9750000000000001,0.17500000000000002,0.025205366233961968,3,0.15321368226708118,0.4530661231284115,False
2,12,1,0.04429049104445883,0.04429049104445883,0.013712123115175955,0.19492105080104452,0.0007721500687777536,0.03984602491752429,0.0875,1.0,0.17500000000000002,0.03807550599590503,3,0.2894516224466865,0.39672648387552384,False
2,13,1,0.033276515916547345,0.033276515916547345,-0.116307507414525,0.12248618592945062,-0.0016995753226486995,0.0010528968164903744,0.6875,0.9,0.17500000000000002,0.04431277300253146,3,0.3111933849381384,0.38719020581843194,False
2,14,1,0.023657973272313483,0.023657973272313483,0.11323993216455266,-0.14824724623532443,0.0028999305303752973,0.02702799611394006,0.7625,1.0,0.17500000000000002,0.03691032041311664,3,0.2617765898868686,0.47020899840096664,False
2,15,-1,0.0961415566552416,-0.0961415566552416,0.11999979267283735,0.109810133690498,0.00016140936222450045,0.08211246845248414,0.4375,0.9500000000000001,0.17500000000000002,0.034428177008933414,3,0.27508874658066174,0.4378781534969153,False
2,16,-1,0.01924483263196692,-0.01924483263196692,0.09464798566242659,0.12025439791610512,-0.001089431986852158,0.05383423717732089,0.2125,0.875,0.17500000000000002,0.04839666221998409,100,0.40880136448262905,0.5417782774804706,False
2,17,1,0.11971220300150297,0.11971220300150297,0.13609054128999698,0.04400619222565063,0.00034118791865271955,0.06056608825716274,0.5625,1.0,0.17500000000000002,0.03048502613890659,3,0.21923279917043914,0.3486887754509912,False
2,18,1,0.1249722144435462,0.1249722144435462,0.05743589526181417,0.0300172162083302,0.0018325133906756496,0.15091154177905572,0.6125,0.9750000000000001,0.17500000000000002,0.021184385023423687,3,0.21214237932571225,0.4966734352537675,False
2,19,-1,0.0026337889962031176,-0.0026337889962031176,-0.2341846167970275,-0.25657847972887876,-0.003402193059317645,-0.0047640874605121486,0.6875,0.9500000000000001,0.17500000000000002,0.03450008211467058,3,0.22699156567904047,0.5480879095591111,False
2,20,1,0.13417111383462374,0.13417111383462374,0.18927073887465204,-0.013551192682168632,0.008929817065340233,0.09099929313224558,0.0375,0.9750000000000001,0.17500000000000002,0.014715427041965847,32,0.15434219494249324,0.40612312632976977,False
2,21,1,0.059650909664204374,0.059650909664204374,0.25516994833154566,-0.2576325003836484,-7.335572639564081e-05,0.05616395036103669,0.6125,0.875,0.17500000000000002,0.02295854742831274,3,0.19096991146503314,0.5057021466161848,False
2,22,1,0.0774635028137559,0.0774635028137559,-0.0006873413778138403,-0.048738586549706135,0.0033452022682053714,0.03900095069281139,0.6875,0.9500000000000001,0.17500000000000002,0.024327087122468036,3,0.19497881932615743,0.37725880836655573,False
2,23,-1,0.07131620261526961,-0.07131620261526961,0.17729737348772742,-0.0008617255336087243,0.0047457674815333944,0.06696878647770083,0.6875,0.7000000000000001,0.17500000000000002,0.024720669638170472,3,0.21096886066380746,0.4522826278112733,False
2,24,1,0.1483815845898355,0.1483815845898355,0.37135920696708635,0.09040164216662866,0.004839378387659372,0.13476030164562844,0.9125,0.9,0.17500000000000002,0.0540634122009584,99,0.4408279953332586,0.36028651748159,False
2,25,1,0.02936298981985657,0.02936298981985657,0.00011373379521752948,-0.05777074668978505,0.0008842203298083368,0.0006485539584313735,0.4625,0.9750000000000001,0.17500000000000002,0.02761555240910759,3,0.3253774365710313,0.49007020853964717,False
2,26,-1,0.05578357374343213,-0.05578357374343213,0.051318985428447254,-0.03365732443641447,0.0014651603982337904,0.0454425736900338,0.6625,0.925,0.17500000000000002,0.021160235136704272,100,0.2786546290561325,0.5845418911471191,False
2,27,1,0.03988896432592485,0.03988896432592485,0.08268563418409923,0.07424489450833509,0.0016915541760747518,0.032452822844333824,0.6375,0.9,0.17500000000000002,0.023416426514831053,3,0.23952772637710684,0.4763859472758192,False
2,28,1,0.005232107701871753,0.005232107701871753,0.1241236324255538,0.17675821704812805,0.00031399331779684807,-0.013043009501756011,0.4375,1.0,0.17500000000000002,0.027646786745895206,32,0.33136951007374416,0.5318602190651951,False
2,29,-1,0.014555436086257102,-0.014555436086257102,0.0061371251774917195,-0.03369448548032944,5.865258170042707e-05,-0.013010751162976834,0.4125,0.9500000000000001,0.17500000000000002,0.025588061263143953,3,0.2726333923624272,0.7320552547525393,False
2,30,1,0.023118375521234188,0.023118375521234188,0.1316069722800931,0.06398137941632218,0.0017973536701236332,-0.02237940533379656,0.0625,1.0,0.17500000000000002,0.018774724313838576,99,0.20041539795490118,0.5173406947074836,False
2,31,1,0.15258568631565894,0.15258568631565894,0.014004718638075137,-0.20461056844024636,0.0007622768652292317,0.09836285282156021,0.7125,1.0,0.17500000000000002,0.02450027264671951,99,0.33355739225991204,0.6243193195711554,False
2,32,-1,0.0341669139711166,-0.0341669139711166,-0.0928566176851193,0.09352662290800483,0.0027852946815048506,0.0314886636063049,0.7375,0.9500000000000001,0.17500000000000002,0.022385397753996752,3,0.21157756732814767,0.53183043500929,False
2,33,1,0.05016208768745669,0.05016208768745669,-0.10159404589308911,-0.022626067515561853,-0.0014258593540001025,0.06663629422543102,0.2875,0.9,0.17500000000000002,0.009322439653442273,3,0.11450647162202987,0.5873238607977128,False
2,34,1,0.025149861516717772,0.025149861516717772,-0.04378147653898416,-0.29248270429633766,-0.0025928813764345172,0.04856310863832808,0.8875,0.9500000000000001,0.17500000000000002,0.017631118980827695,3,0.1518860557247303,0.7405016899070497,False
2,35,-1,0.07453152327460867,-0.07453152327460867,0.1347058045662136,0.12968284860009852,0.0013349121183849676,0.08678679993940892,0.7625,0.9,0.17500000000000002,0.022211034717565463,99,0.30689341980906754,0.6297718648290194,False
2,36,1,0.03709241266646221,0.03709241266646221,-0.005281349076754755,-0.24733914181324904,-0.0012893636658095297,0.09458003136226814,0.5625,0.775,0.17500000000000002,0.023963114008551632,76,0.3321702709525179,0.7967682523578793,False
2,37,-1,0.14040277208349894,-0.14040277208349894,-0.10187878655083442,-0.1405730094707466,0.00028713204422278743,0.0869612536440295,0.4125,0.9500000000000001,0.17500000000000002,0.0301589221411049,3,0.2633586263200259,0.5769584880058799,False
2,38,-1,0.07562794568640276,-0.07562794568640276,0.14632499447664624,0.19816461351365322,0.0015371864580979876,0.11491022066689345,0.1375,0.925,0.17500000000000002,0.037868318246109374,3,0.3605110624351183,0.6938546823106732,False
2,39,1,0.03993800249086034,0.03993800249086034,0.15540830270969627,-0.13562491982815214,-0.001222651301071258,-0.007590356647089015,0.8875,0.9750000000000001,0.17500000000000002,0.030455819159541344,99,0.4230763324618615,0.37016927595627613,False
2,40,1,0.01329482176707486,0.01329482176707486,0.06016019532905294,-0.2595289184360434,-0.0042404057737158605,0.010946291194200625,0.5625,0.9750000000000001,0.17500000000000002,0.02178185402098333,32,0.2612093556593759,0.41591041094926884,False
2,41,-1,0.07917494719647292,-0.07917494719647292,-0.1003869144247468,0.0939006516234577,-0.003614806736195144,0.09612973211452558,0.5625,0.9750000000000001,0.17500000000000002,0.029530077908636758,99,0.29477202463155366,0.47263848834210487,False
2,42,-1,0.02162417828069289,-0.02162417828069289,-0.11442981108861008,-0.09739432695094331,-0.0025924917077286714,0.02506179372575499,0.5875,0.875,0.17500000000000002,0.032963092901438104,99,0.3818393272222004,0.4517995314528105,False
2,43,-1,0.00043527173677040856,-0.00043527173677040856,-0.0058603599343326285,-0.02492823771532699,0.0042400947274891295,-0.08500502934144993,0.6875,0.7250000000000001,0.17500000000000002,0.03685640678044548,3,0.2605466561197042,0.4701536714403382,False
2,44,-1,0.040146646000288465,-0.040146646000288465,0.041699182245060695,0.08729413184502174,-0.0010962287110777445,0.07525644962576908,0.5625,0.9500000000000001,0.17500000000000002,0.03737746790137166,3,0.3557002556379703,0.4737833825876679,False
2,45,-1,0.1066298822788586,-0.1066298822788586,-0.1420673485394856,-0.14232916218208616,0.002171214787360567,0.03919467263375005,0.7125,0.9750000000000001,0.17500000000000002,0.02460029584651655,100,0.3244398984686567,0.41851820277345403,False
2,46,-1,0.1005707750077957,-0.1005707750077957,0.17278317156826253,-0.08522606552623507,0.002430909897943714,0.09113438869323766,0.0625,0.9750000000000001,0.17500000000000002,0.024772532100104674,100,0.29000459564304437,0.6309974594350918,False
2,47,-1,0.06752717482759577,-0.06752717482759577,0.05182738296813161,0.002994142292867081,0.003966692243575901,0.03363380957978193,0.7375,0.9750000000000001,0.17500000000000002,0.027289475770826507,99,0.3376382412508212,0.4176533095798081,False
2,48,-1,0.026370053724933302,-0.026370053724933302,0.11713936304604489,0.07380159371730695,-0.00012589605153736966,-0.005707468333323501,0.6125,1.0,0.17500000000000002,0.028631638406424742,3,0.2899154275610631,0.34538486431216503,False
2,49,-1,0.0066427283615597965,-0.0066427283615597965,0.06278243687730439,0.2949527670286098,0.0014665636403944282,-0.026928543409113714,0.3625,1.0,0.17500000000000002,0.021393489142845813,99,0.3761925047442683,0.6293316368103116,False
2,50,1,0.050756193385728524,0.050756193385728524,-0.17636914551624863,0.3765560434840252,0.00341448779253816,0.013504218293732403,0.7125,0.9750000000000001,0.17500000000000002,0.033582027800153465,100,0.3738308655375175,0.4592037641429254,False
2,51,-1,0.0964331437534168,-0.0964331437534168,0.01684224697795782,0.14488735514763704,0.00011343621441043255,0.0047268842026830385,0.7375,0.925,0.17500000000000002,0.023424575354897472,3,0.18214740309882135,0.5483935576020215,False
2,52,1,0.037211610037685396,0.037211610037685396,0.023672027347855725,0.10966838720320388,-0.0003781750611929288,-0.04179235523363281,0.7625,1.0,0.17500000000000002,0.02266910450784012,82,0.2743930964396267,0.46614956725986784,False
2,53,-1,0.05910259231460921,-0.05910259231460921,0.05329860075370929,0.038037319258933965,0.003814253612930246,-0.010234368568800997,0.6875,0.7250000000000001,0.17500000000000002,0.016861260413701642,78,0.21866622199567173,0.4585637334063674,False
2,54,1,0.019298713565852804,0.019298713565852804,-0.29867066580300616,0.08152068744332729,-0.00031737290953091446,0.044790966395462976,0.7375,0.775,0.17500000000000002,0.03362786892851306,99,0.367740709078024,0.3442727370353699,False
2,55,-1,0.11584245471879431,-0.11584245471879431,0.0172678204243058,0.1673427656267273,0.003059156964480602,0.12975447308263788,0.2625,0.925,0.17500000000000002,0.027327289194076013,100,0.30321470342387263,0.5685072683819146,False
2,56,-1,0.0606299412174011,-0.0606299412174011,0.04746572297431771,-0.02822493174650724,0.003218422475087417,0.08202233252720194,0.6875,0.925,0.17500000000000002,0.010803777906476445,99,0.15503574476737725,0.5663352312815255,False
2,57,1,0.00294691588757003,0.00294691588757003,0.22793299881178578,0.02119914223353223,-0.0015128071162964526,-0.046212808344996366,0.8125,0.9500000000000001,0.17500000000000002,0.02811618716699449,100,0.40419635160452183,0.45998102667758456,False
2,58,-1,0.07642246122630673,-0.07642246122630673,0.19645887431737113,0.07742472943967235,0.0014244886297112777,0.01103456623574733,0.4375,0.9750000000000001,0.17500000000000002,0.02840658151970544,3,0.21898019571526978,0.38981756039958804,False
2,59,1,0.12156147369140018,0.12156147369140018,-0.054164100243180635,0.13151121443444486,0.0016847860716439054,0.037663128514091815,0.7125,1.0,0.17500000000000002,0.014722977779408822,3,0.1299700552234202,0.45890524384308584,False
2,60,-1,0.03512344788021486,-0.03512344788021486,-0.10980291220047136,-0.06618829494476525,2.562078050740981e-05,-0.05668297147976615,0.0625,0.9750000000000001,0.17500000000000002,0.018826517191439244,3,0.17887921377595686,0.44638561877105837,False
2,61,-1,0.06214236738374709,-0.06214236738374709,-0.05266776574809634,-0.1134574417463277,-0.0006975281455028625,-0.022170054952108106,0.0625,1.0,0.17500000000000002,0.008817169247668477,76,0.12067728291698819,0.47530333485530424,False
2,62,1,0.001266659571500379,0.001266659571500379,0.038047304252321106,0.24604936198626542,-8.755593017241629e-05,-0.11442383564585268,0.6875,1.0,0.17500000000000002,0.025820840538387787,96,0.34311697368060334,0.6366324500721827,False
2,63,-1,0.06744927461984404,-0.06744927461984404,-0.0605630086135836,0.04441380226269742,0.002832099209110721,-0.03609006343267048,0.6875,1.0,0.17500000000000002,0.01664990524898344,3,0.18716497558727538,0.3624751554427484,False
2,64,-1,0.08291357675074242,-0.08291357675074242,0.1188090386434237,-0.000643686281326249,0.000742234282232717,0.05739213294856351,0.7625,0.9500000000000001,0.17500000000000002,0.026940551896710237,99,0.45302828462049755,0.28538783093254727,False
2,65,-1,0.1249043497426499,-0.1249043497426499,0.20730860548885455,0.011181146273695472,0.004015817241712241,0.0887067455329169,0.6375,1.0,0.17500000000000002,0.022313985926580637,95,0.3092656105573292,0.4316232766288259,False
2,66,1,0.031313411399439904,0.031313411399439904,0.17649505768859694,0.23035623406318126,0.004246449150308675,-0.015280788573291943,0.6875,1.0,0.17500000000000002,0.026923512900814406,100,0.34534125190975284,0.5846224007632206,False
2,67,-1,0.06162868946047612,-0.06162868946047612,-0.07269980246434153,-0.15630257249122254,0.0017235108838763093,-0.05428832349910299,0.7625,1.0,0.17500000000000002,0.024814594404605803,32,0.33918616057205875,0.6467086102198736,False
2,68,-1,0.07264746392709147,-0.07264746392709147,-0.16611563072863977,-0.09010038963288383,-0.0005507925528605538,0.09560597742447183,0.5125,0.875,0.17500000000000002,0.027603074226304376,3,0.28346845182603597,0.5102055204269158,False
2,69,-1,0.06940428313519449,-0.06940428313519449,0.00025707022262789185,-0.05285186721614813,0.0009533417896286659,0.03871959859659482,0.8375,0.9500000000000001,0.17500000000000002,0.021600758205115297,32,0.3363043556351434,0.36388994599300944,False
2,70,-1,0.0017778627492441381,-0.0017778627492441381,-0.10309275996190441,0.09154807455105278,0.0027056380825335328,-0.07271109186499468,0.0125,1.0,0.17500000000000002,0.05840488026769506,2,0.48749258032177295,0.4531174990254252,False
2,71,1,0.11619711334374513,0.11619711334374513,0.148233938535547,-0.015191629668035974,0.003732036464228982,0.03867878402569131,0.6375,1.0,0.17500000000000002,0.016764708996147074,32,0.3150593443719745,0.45620521315888685,False
2,72,1,0.0005140517023659395,0.0005140517023659395,-0.021235159277660606,-0.31246321045082975,-0.0038570679298499944,-0.06428220595846457,0.0625,0.9750000000000001,0.17500000000000002,0.021935574280255707,82,0.30444047683556025,0.6781314675144082,False
2,73,-1,0.026505015306561856,-0.026505015306561856,0.029886702043922027,-0.04285571556679525,0.0011162486935223364,-0.013992005869588833,0.6875,1.0,0.17500000000000002,0.010811734253362387,99,0.15442937082518113,0.39958681066084184,False
2,74,1,0.18093863807323493,0.18093863807323493,0.040845017395193604,0.062413374824017,0.0022547783822316173,0.13014459183973937,0.8875,0.925,0.17500000000000002,0.029795338404834035,3,0.2858531676470092,0.5138871090942038,False
2,75,-1,0.029506275344173657,-0.029506275344173657,-0.09348027595074891,0.026803038936459498,0.0012941613503935961,0.013661699919894408,0.0625,1.0,0.17500000000000002,0.04398048534728771,100,0.42701069689911,0.611899823245899,False
2,76,-1,0.10018109807073527,-0.10018109807073527,0.13257191061383888,0.19490386759089987,0.004309072512176637,0.04305081693980578,0.3875,0.9500000000000001,0.17500000000000002,0.02055626243041876,99,0.2757429180045152,0.4963961150840998,False
2,77,-1,0.07799770762603912,-0.07799770762603912,0.06691817435087413,0.0010318984035286149,0.0010926390810330816,0.08246727481968992,0.1375,0.9,0.17500000000000002,0.0224765278833841,99,0.25765448786213246,0.5115694845111489,False
2,78,1,0.044523362373814754,0.044523362373814754,0.04247644678163003,0.06872852657943984,0.0005766783360049297,0.1003918010433459,0.5375,0.7000000000000001,0.17500000000000002,0.019706172549575452,78,0.37799116535044996,0.5996654060132298,False
2,79,1,0.02115973837471523,0.02115973837471523,0.13653308478143075,-0.11025517451771374,-0.000965827704446413,0.08955725895673355,0.8625,0.925,0.17500000000000002,0.017283843606441324,31,0.2678334614629814,0.4114220513471822,False
2,80,-1,0.11144962877862376,-0.11144962877862376,-0.010427525857996358,-0.009651048185197108,0.0021988039992099154,0.03500560857942191,0.8375,1.0,0.17500000000000002,0.01613488979231538,96,0.22210719504551613,0.55322954583317,False
2,81,-1,0.191447564636661,-0.191447564636661,0.12585190430780868,0.16935348211772058,0.011085181105167943,0.09259561647706269,0.7125,1.0,0.17500000000000002,0.013063100854182063,32,0.18251682038669373,0.6066018115795336,False
2,82,1,0.012437262328731337,0.012437262328731337,0.05489845854525917,-0.170816064251319,0.0007074768451045914,0.011303716816059128,0.8125,0.9500000000000001,0.17500000000000002,0.02573830332329032,43,0.4810683212360744,0.6598267173787162,False
2,83,1,0.008912275655281706,0.008912275655281706,-0.1280303703112819,-0.17976401335095413,-0.004198277426029955,0.011968488893327987,0.3625,0.9500000000000001,0.17500000000000002,0.025673689001753597,99,0.4682288020836284,0.4579022666404731,False
2,84,1,0.1524691968935903,0.1524691968935903,-0.12419659188618763,0.06711630433769741,0.0032377162711557154,0.09856309584576878,0.2875,1.0,0.17500000000000002,0.02197858091827182,95,0.352367670286533,0.3875545007349495,False
2,85,-1,0.11467238019342098,-0.11467238019342098,-0.11094027016610268,-0.11198215605139292,0.0013452979212940312,0.02199699613088215,0.8875,0.9500000000000001,0.17500000000000002,0.014365295998792837,78,0.3010939987275484,0.6076822570603024,False
2,86,-1,0.07517148890858871,-0.07517148890858871,0.128782257273699,-0.06576489021103082,0.005132211187877148,0.03397827496314774,0.0125,0.8500000000000001,0.17500000000000002,0.022430518434682915,3,0.30573447736612147,0.5198694928981191,False
2,87,1,0.025022429676089836,0.025022429676089836,0.15344247808780534,-0.006860164156792802,-0.001042925640237982,0.018711521893302958,0.4625,0.925,0.17500000000000002,0.019966153309145054,99,0.4731434789634501,0.3798194372748236,False
2,88,1,0.039181642673219226,0.039181642673219226,-0.25197938834213846,-0.09922472101375898,-0.0012184413309370683,0.026578264459605302,0.3625,0.9500000000000001,0.17500000000000002,0.019881604603230414,99,0.3816670749311572,0.6095850630992394,False
2,89,-1,0.12105567816161311,-0.12105567816161311,0.20752946887112544,0.21391506874457336,0.005132856286081669,0.06667084829899365,0.1125,1.0,0.17500000000000002,0.01855009939917296,99,0.41197849568448824,0.4438041422524904,False
2,90,1,0.08377891661378847,0.08377891661378847,-0.13363334600654306,0.04597142656036411,0.0021992201670341816,-0.022896352961519602,0.0125,1.0,0.17500000000000002,0.03344088908657312,3,0.3799598017473407,0.5058359022573244,False
2,91,1,0.014429897366837445,0.014429897366837445,-0.24004973415267908,0.09637738581434632,0.0007863685741074643,0.019623910404794945,0.8625,0.8500000000000001,0.17500000000000002,0.02591751423984614,3,0.26439588346365267,0.461057451788802,False
2,92,-1,0.062295051936404666,-0.062295051936404666,-0.08959252609925038,0.10530959665729485,0.004214755418693344,0.010084029007017183,0.7875,1.0,0.17500000000000002,0.02257763190650828,99,0.2931269856494636,0.4821630536460623,False
2,93,1,0.07874358590114314,0.07874358590114314,0.15374295623639123,0.20430051001128718,0.006372934263804546,0.03867800379229763,0.8875,1.0,0.17500000000000002,0.01353964005483391,32,0.2239829939617773,0.4372365186195589,False
2,94,1,0.07396428811487658,0.07396428811487658,0.08416626402574948,-0.05710666918445738,0.00275792986075055,-0.028844734900067164,0.0625,0.9500000000000001,0.17500000000000002,0.019962754795666067,99,0.31478270679311604,0.545109565620194,False
2,95,1,0.005486026241894748,0.005486026241894748,-0.09830453994789413,0.1263831838583297,0.0004783012725614962,-0.048983005129333214,0.7125,0.9750000000000001,0.17500000000000002,0.012999901279061126,3,0.1733715606436357,0.6304940749570042,False
2,96,1,0.008952108097421897,0.008952108097421897,0.1342613452311803,0.09135667083979485,-0.00025661586797771484,-0.011055582736335572,0.0625,1.0,0.17500000000000002,0.027025136547391002,32,0.4339875046902786,0.5776126231247671,False
2,97,-1,0.0544470879185047,-0.0544470879185047,-0.21499467827212723,0.19558675436092318,0.0025672735702339674,0.058488125773136224,0.2875,0.8250000000000001,0.17500000000000002,0.03789337303113784,32,0.534070682356662,0.5386375241593481,False
2,98,-1,0.025619729564752877,-0.025619729564752877,-0.04254770079034036,0.009033208757095831,0.0016617551566069934,0.04553103754607498,0.9125,0.925,0.17500000000000002,0.015248568409580308,82,0.25727190641549996,0.34246416793775325,False
2,99,-1,0.021467219028932998,-0.021467219028932998,0.17196570189517138,-0.07403057816623321,0.0013889535570928335,0.007870327908713198,0.7125,1.0,0.17500000000000002,0.02676041863892517,99,0.3390381383229467,0.5450432492612644,False
2,100,-1,0.016930547613962836,-0.016930547613962836,-0.10730353853859886,0.1274865340274226,0.0015366364883513187,-0.037311359809051765,0.6125,1.0,0.17500000000000002,0.015909723416612155,100,0.23309019419562052,0.4929138241018649,False
2,101,-1,0.03561994666145305,-0.03561994666145305,-0.08227924399136903,0.04625966363471988,0.0026783632737287033,0.04147419492300496,0.3125,0.9500000000000001,0.17500000000000002,0.012298027987318345,76,0.22302062249993296,0.41980449163742867,False
2,102,1,0.058279409560924214,0.058279409560924214,-0.05504886524063877,-0.17933495624930057,-0.00020299249752507397,-0.025997042826038357,0.9875,1.0,0.17500000000000002,0.01242249723465201,82,0.2380256914042824,0.6818577933313108,False
2,103,1,0.02479423527522705,0.02479423527522705,-0.0008343889338431001,-0.04599357635628717,-0.0006697412897161974,0.027146394574779638,0.0375,0.9500000000000001,0.17500000000000002,0.04675609519727425,78,0.6865946291996833,0.48048409373600875,False
2,104,-1,0.03413358802150794,-0.03413358802150794,-0.06926712518184527,-0.08072279151618517,-0.00035010863594581263,-0.027689844369480975,0.7625,1.0,0.17500000000000002,0.029865010500467228,99,0.4516706969653993,0.5350976526827693,False
2,105,-1,0.029665217852476843,-0.029665217852476843,-0.04401712441620391,-0.09097866838875489,0.001494214298395435,0.04949614036520465,0.8125,0.9,0.17500000000000002,0.02233219142119906,43,0.3161261779576687,0.4587739068891894,False
2,106,1,0.014343562866238337,0.014343562866238337,0.05595911803056533,0.24688599617473966,0.00016847191498191446,-0.05309678572899434,0.0125,1.0,0.17500000000000002,0.0406922272556446,99,0.4240606745476036,0.4903016316734284,False
2,107,-1,0.049349533212066955,-0.049349533212066955,-0.22772247952489907,-0.07166205248740953,0.0014204425314413927,0.02097580788274275,0.6625,0.9750000000000001,0.17500000000000002,0.0382409641190167,83,0.5502609362263977,0.5865319164838251,False
2,108,-1,0.02638425201073491,-0.02638425201073491,-0.09919822431408154,0.08596122709575066,-0.001020423094569582,-0.0376864738032887,0.0125,0.875,0.17500000000000002,0.02519724261570035,82,0.3692441563996894,0.5400935006343669,False
2,109,1,0.0368409373913342,0.0368409373913342,0.09123970032164959,0.07765960989855106,0.003435635951463786,0.0680404201443909,0.5625,0.675,0.17500000000000002,0.015250519201279488,100,0.3381563491627726,0.41198196191173275,False
2,110,1,0.04607472781082937,0.04607472781082937,0.04314010231257495,0.05842162383674905,-0.0006782784970151602,0.09581961332876723,0.5875,0.9500000000000001,0.17500000000000002,0.02104777731724486,83,0.3479649719586425,0.24938740903253168,False
2,111,-1,0.04834332529952093,-0.04834332529952093,0.2875965320372637,-0.07153461599658562,0.0006012392737365517,0.10019363887229123,0.5625,0.7250000000000001,0.17500000000000002,0.03899060600680535,99,0.5516772555475077,0.5060362988570657,False
2,112,1,0.08224032281481838,0.08224032281481838,0.16738801356781696,0.14141724494618266,0.0013964799818085953,0.028541989751465602,0.3875,0.8,0.17500000000000002,0.033812206341534784,99,0.43337319334585517,0.4003960321783203,False
2,113,-1,0.06231060891783526,-0.06231060891783526,-0.011815192878772621,0.06131519716335912,-0.0003561199927550488,0.01183222403087016,0.3875,0.9,0.17500000000000002,0.023963235350995434,99,0.3727799194467537,0.39857044801773234,False
